X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
174.851410000351194,-36.976118610288033,1749390,6484,6484,76 Coronation Rd,,Stop,-36.97611861,174.85141,51374,School Bus
174.850890833393265,-36.973848887791846,1749391,6486,6486,110 Coronation Rd,,Stop,-36.97384889,174.85089083,51371,School Bus
174.856609999927826,-36.973919443746027,1749392,6487,6487,83 Kolmar Rd,,Stop,-36.97391944,174.85661,51315,School Bus
174.851410000114896,-36.976406666156123,1749393,6493,6493,71 Coronation Rd,,Stop,-36.97640667,174.85141,51374,School Bus
174.838030000549367,-36.961060555053749,1749394,6494,6494,Hospital Rd by Golf Club,,Stop,-36.96106056,174.83803,51365,School Bus
174.851079999465753,-36.973888610474873,1749395,6495,6495,105 Coronation Rd,,Stop,-36.97388861,174.85108,51371,School Bus
174.867650000069318,-36.985752499012577,1749396,6540,6540,4 Norman Spencer Dr,,Stop,-36.9857525,174.86765,51251,School Bus
174.866717777579424,-36.985284443578706,1749397,6557,6557,95 Puhinui Rd,,Stop,-36.98528444,174.86671778,51261,School Bus
174.865880000510458,-36.985657499013428,1749398,6558,6558,116 Puhinui Rd,,Stop,-36.9856575,174.86588,51261,School Bus
174.863160000550664,-36.986497499431003,1749399,6559,6559,125 Puhinui Rd,,Stop,-36.9864975,174.86316,51605,School Bus
174.864320000337244,-36.986197499210675,1749400,6560,6560,130 Puhinui Rd,,Stop,-36.9861975,174.86432,51262,School Bus
174.814140000404706,-36.962917777187592,1749401,6584,6584,4 Garus Ave,,Stop,-36.96291778,174.81414,51398,School Bus
174.813809999901054,-36.961525554842048,1749402,6585,6585,17 Garus Ave,,Stop,-36.96152556,174.81381,51397,School Bus
174.818912222207558,-36.967056943099095,1749403,6608,6608,202 Buckland Rd,,Stop,-36.96705694,174.81891222,51390,School Bus
174.830180000451492,-36.973560554462338,1749404,6610,6610,26 Cheviot St,,Stop,-36.97356056,174.83018,51603,School Bus
174.79344638870046,-36.954764443967456,1749405,6617,6617,5 Hall Ave,,Stop,-36.95476444,174.79344639,51448,School Bus
174.793760000030915,-36.955345832774555,1749406,6618,6618,10 Hall Ave,,Stop,-36.95534583,174.79376,51448,School Bus
174.794940000266223,-36.957227776646697,1749407,6619,6619,35 Hall Ave,,Stop,-36.95722778,174.79494,51449,School Bus
174.793550000227242,-36.96077472157193,1749408,6621,6621,Opp 2 Elmdon St,,Stop,-36.96077472,174.79355,51450,School Bus
174.793800000346323,-36.960572776802096,1749409,6622,6622,4 Elmdon St,,Stop,-36.96057278,174.7938,51450,School Bus
174.813240000365965,-36.968349720915199,1749410,6627,6627,13 Ashley Ave,,Stop,-36.96834972,174.81324,51388,School Bus
174.815240000018235,-36.966035554967362,1749411,6629,6629,43 Ashley Ave,,Stop,-36.96603556,174.81524,51389,School Bus
174.804610000142475,-36.976705832016201,1749412,6644,6644,8 Mascot Ave,,Stop,-36.97670583,174.80461,51482,School Bus
174.794599999468915,-36.943749721183842,1749413,6672,6672,12 Mahunga Dr,,Stop,-36.94374972,174.7946,51424,School Bus
174.795790000207603,-36.947407776751596,1749414,6674,6674,Opp 37 Mahunga Dr,,Stop,-36.94740778,174.79579,51423,School Bus
174.796779999566013,-36.949499721276133,1749415,6676,6676,Opp 59 Mahunga Dr,,Stop,-36.94949972,174.79678,51422,School Bus
174.797820000457392,-36.951933610279518,1749416,6678,6678,70 Mahunga Dr,,Stop,-36.95193361,174.79782,51421,School Bus
174.888330000463043,-36.918288332456115,1749417,6686,6686,122 Gossamer Dr,,Stop,-36.91828833,174.88833,31874,School Bus
174.87632000025809,-37.031344443677021,1749418,6773,6773,207 Weymouth Rd,,Stop,-37.03134444,174.87632,51147,School Bus
174.881059999766933,-37.051370554959576,1749419,6821,6821,213 Carnoustie Dr,,Stop,-37.05137056,174.88106,51125,School Bus
174.885309999832486,-37.029259443581992,1749420,6830,6830,10 Friedlanders Rd,,Stop,-37.02925944,174.88531,51142,School Bus
174.886780000339485,-37.031883332821707,1749421,6832,6832,48 Friedlanders Rd,,Stop,-37.03188333,174.88678,51143,School Bus
174.888278332959345,-37.034251943408286,1749422,6834,6834,80 Friedlanders Rd,,Stop,-37.03425194,174.88827833,51144,School Bus
174.888770000147673,-37.018500554761118,1749423,6835,6835,17 Jellicoe Rd,,Stop,-37.01850056,174.88877,51206,School Bus
174.884789999534718,-37.016595277234977,1749424,6837,6837,51 Jellicoe Rd,,Stop,-37.01659528,174.88479,51207,School Bus
174.88084999994544,-37.014699443436875,1749425,6839,6839,85 Jellicoe Rd,,Stop,-37.01469944,174.88085,51208,School Bus
174.865020000386551,-37.027421387744901,1749426,6854,6854,22 Burundi Ave,,Stop,-37.02742139,174.86502,51170,School Bus
174.860180000397406,-37.02828861021878,1749427,6863,6863,51 Burundi Ave,,Stop,-37.02828861,174.86018,51168,School Bus
174.864109999538982,-37.021470554454773,1749428,6896,6896,58 Burbank Ave,,Stop,-37.02147056,174.86411,51189,School Bus
174.846729999910082,-36.989700554249083,1749429,6899,6899,5 Gifford Rd,,Stop,-36.98970056,174.84673,51279,School Bus
174.864360000055939,-37.02130360998423,1749430,6909,6909,61 Burbank Ave,,Stop,-37.02130361,174.86436,51189,School Bus
174.893638889434271,-36.982401110270196,1749431,6978,6978,86 Boundary Rd,,Stop,-36.98240111,174.89363889,31816,School Bus
174.922010000133014,-36.925932221587821,1749432,6987,6987,Opp 16 Kilkenny Dr,,Stop,-36.92593222,174.92201,31703,School Bus
174.920850000293541,-37.019070277307485,1749433,6988,6988,522 Porchester Rd,,Stop,-37.01907028,174.92085,51095,School Bus
174.76110166652407,-36.847732221363856,1749434,7101,7101,115 Victoria St West,,Stop,-36.84773222,174.76110167,11007,School Bus
174.760894166813159,-36.847842499411342,1749435,7102,7102,100 Victoria St West,,Stop,-36.8478425,174.76089417,11007,School Bus
174.743000000288077,-36.847962776479299,1749436,7224,7224,Redmond St near Sheehan St,,Stop,-36.84796278,174.743,11044,School Bus
174.797389999701295,-36.881674721379973,1749437,7296,7296,Clonbern Rd outside New World,,Stop,-36.88167472,174.79739,31903,School Bus
174.854148611614818,-36.898485554399059,1749438,7680,7680,Pilkington Rd opp Panmure Library,,Stop,-36.89848556,174.85414861,31466,School Bus
174.776719999593922,-36.88520972106609,1749439,7697,7697,43 Ranfurly Rd,,Stop,-36.88520972,174.77672,11761,School Bus
174.810570000141468,-36.888150554957626,1749440,7704,7704,76 Ladies Mile,,Stop,-36.88815056,174.81057,31397,School Bus
174.816060833844489,-36.887843887566582,1749441,7706,7706,58 Abbotts Way,,Stop,-36.88784389,174.81606083,31388,School Bus
174.819640000374648,-36.887212776697126,1749442,7708,7708,90 Abbotts Way,,Stop,-36.88721278,174.81964,31389,School Bus
174.820259444594569,-36.886126943906284,1749443,7710,7710,8 Grand Dr,,Stop,-36.88612694,174.82025944,31387,School Bus
174.820909999984366,-36.884586666116377,1749444,7712,7712,30 Grand Dr,,Stop,-36.88458667,174.82091,31386,School Bus
174.822370000256171,-36.883029721591271,1749445,7714,7714,54 Grand Dr,,Stop,-36.88302972,174.82237,31385,School Bus
174.82524999957991,-36.880601665359229,1749446,7716,7716,94 Grand Dr,,Stop,-36.88060167,174.82525,31384,School Bus
174.827059999898495,-36.878776666113886,1749447,7718,7718,112 Grand Dr,,Stop,-36.87877667,174.82706,31383,School Bus
174.82863999994234,-36.877677777176835,1749448,7720,7720,182 Grand Dr,,Stop,-36.87767778,174.82864,31382,School Bus
174.831750000497692,-36.876389721121804,1749449,7722,7722,20 Norman Lesser Dr,,Stop,-36.87638972,174.83175,31381,School Bus
174.838450000307148,-36.874697498888558,1749450,7726,7726,102 Norman Lesser Dr,,Stop,-36.8746975,174.83845,31379,School Bus
174.839959999735981,-36.876366666170895,1749451,7728,7728,132 Norman Lesser Dr,,Stop,-36.87636667,174.83996,31378,School Bus
174.838740000336969,-36.876820554590566,1749452,7730,7730,10 Panapa Dr,,Stop,-36.87682056,174.83874,31377,School Bus
174.835369999797166,-36.87873472153715,1749453,7732,7732,42 Panapa Dr,,Stop,-36.87873472,174.83537,31376,School Bus
174.834380000167812,-36.881148610138325,1749454,7734,7734,58 Panapa Dr,,Stop,-36.88114861,174.83438,31375,School Bus
174.835629999645676,-36.882776665679813,1749455,7736,7736,92 Panapa Dr,,Stop,-36.88277667,174.83563,31374,School Bus
174.842079999526788,-36.877042499521671,1749456,7737,7737,26 College Rd,,Stop,-36.8770425,174.84208,31349,School Bus
174.84167000028242,-36.877157498687644,1749457,7738,7738,53 College Rd,,Stop,-36.8771575,174.84167,31349,School Bus
174.856659999766833,-36.862613610604853,1749458,7740,7740,222 St Heliers Bay Rd,,Stop,-36.86261361,174.85666,31067,School Bus
174.810419999572076,-36.87099166606879,1749459,7751,7751,Upland Rd near Darwin Lane,,Stop,-36.87099167,174.81042,31447,School Bus
174.807688611085041,-36.867226943762425,1749460,7753,7753,187 Upland Rd,,Stop,-36.86722694,174.80768861,31859,School Bus
174.800180000258479,-36.865512777089876,1749461,7783,7783,Victoria Ave near Baradene College,,Stop,-36.86551278,174.80018,31428,School Bus
174.788339444522052,-36.922707221641311,1749462,7785,7785,125 Church St,,Stop,-36.92270722,174.78833944,11643,School Bus
174.800040000379028,-36.864874721171972,1749463,7790,7790,290 Victoria Ave,,Stop,-36.86487472,174.80004,31428,School Bus
174.845999999839734,-36.940166665950088,1749464,7885,7885,41 Princes St,,Stop,-36.94016667,174.846,51352,School Bus
174.85086999997884,-36.939173610063911,1749465,7993,7993,83 Princes St,,Stop,-36.93917361,174.85087,51350,School Bus
174.843633889091052,-36.942983332361969,1749466,8091,8091,Platform 4a Otahuhu,,Stop,-36.94298333,174.84363389,51338,School Bus
174.779399999579283,-36.885471943712822,1749467,8259,8259,9 Ranfurly Rd,,Stop,-36.88547194,174.7794,11619,School Bus
174.778859999692486,-36.885498887798548,1749468,8260,8260,Opp 19 Ranfurly Rd,,Stop,-36.88549889,174.77886,11619,School Bus
174.786679999783559,-36.924945832778072,1749469,8304,8304,64 Princes St,,Stop,-36.92494583,174.78668,11818,School Bus
174.724529999860465,-36.88456694390986,1749470,8787,8787,Opp 69 Alberton Ave,,Stop,-36.88456694,174.72453,11292,School Bus
174.735529999885415,-36.862631943191559,1749471,8896,8896,Opp 9 Surrey Cres,,Stop,-36.86263194,174.73553,11099,School Bus
174.830518888435421,-36.907377499391288,1749472,8977,8977,213 Penrose Rd,,Stop,-36.9073775,174.83051889,31491,School Bus
174.726499999648496,-36.881794998719307,1749473,8996,8996,22 Alberton Ave,,Stop,-36.881795,174.7265,11291,School Bus
174.746543333202794,-36.759438054294954,1749474,9974,9974,23 Blakeborough Dr Hail and Ride,,Stop,-36.75943806,174.74654333,95001,School Bus
174.744017222316586,-36.757165276737439,1749475,9975,9975,53 Blakeborough Dr Hail and Ride,,Stop,-36.75716528,174.74401722,95002,School Bus
174.747613055868896,-36.756674999248538,1749476,9976,9976,25 Manutara Ave Hail and Ride,,Stop,-36.756675,174.74761306,95003,School Bus
174.940159999964692,-37.017148054951484,1749477,10511,10511,Alfriston Primary,,Station,-37.01714806,174.94016,,School Bus
174.918139999900717,-37.018127221214385,1749478,10512,10512,Alfriston College,,Station,-37.01812722,174.91814,,School Bus
174.76110166652407,-36.847732221363856,1749479,11007,11007,Victoria St and Hobson,,Station,-36.84773222,174.76110167,,School Bus
174.747836666678865,-36.845886666142292,1749480,11035,11035,St Marys College,,Station,-36.84588667,174.74783667,,School Bus
174.736219999839079,-36.862873055095328,1749481,11099,11099,Surrey Cr and Selbourne,,Station,-36.86287306,174.73622,,School Bus
174.718146110863302,-36.862234443338714,1749482,11135,11135,Western Springs College Bus Bay,,Station,-36.86223444,174.71814611,,School Bus
174.68907000037413,-36.89058611056641,1749483,11152,11152,Avondale College Bus Bay,,Station,-36.89058611,174.68907,,School Bus
174.688079166128659,-36.895941943654172,1749484,11176,11176,Ash St and Wairau,,Station,-36.89594194,174.68807917,,School Bus
174.726419999575626,-36.881751943983978,1749485,11291,11291,Alberton Ave by Mt Albert Grammar,,Station,-36.88175194,174.72642,,School Bus
174.72429000019784,-36.884678888258541,1749486,11292,11292,Alberton Ave and Alexis,,Station,-36.88467889,174.72429,,School Bus
174.779800000339208,-36.854478888423372,1749487,11502,11502,Parnell Rd and Tilden,,Station,-36.85447889,174.7798,,School Bus
174.773503055465511,-36.916467221030835,1749488,11579,11579,Trafalgar St and Viewland,,Station,-36.91646722,174.77350306,,School Bus
174.77464083367974,-36.916236109883478,1749489,11580,11580,Symonds St and Trafalgar,,Station,-36.91623611,174.77464083,,School Bus
174.77119555600251,-36.919539999346505,1749490,11583,11583,Onehunga High Bus Bay,,Station,-36.91954,174.77119556,,School Bus
174.773889999547947,-36.878379999161012,1749491,11584,11584,Owens Road near Epsom Girls Grammar,,Station,-36.87838,174.77389,,School Bus
174.806191388810049,-36.898716110569488,1749492,11606,11606,Kalmia St and Stanway,,Station,-36.89871611,174.80619139,,School Bus
174.804971389008728,-36.903595832855153,1749493,11608,11608,One Tree Hill College Bus Bay,,Station,-36.90359583,174.80497139,,School Bus
174.777699999806629,-36.87895694335446,1749494,11617,11617,Margot Street and Clyde,,Station,-36.87895694,174.7777,,School Bus
174.778485277845419,-36.886880276910873,1749495,11618,11618,St Cuthberts Bus Bay,,Station,-36.88688028,174.77848528,,School Bus
174.779399999579283,-36.885471943712822,1749496,11619,11619,Ranfurly Rd and Market,,Station,-36.88547194,174.7794,,School Bus
174.788339444522052,-36.922707221641311,1749497,11643,11643,Church St and Galway,,Station,-36.92270722,174.78833944,,School Bus
174.828203055288185,-36.907919721415198,1749498,11724,11724,Penrose and Panorama,,Station,-36.90791972,174.82820306,,School Bus
174.693630833587633,-36.919102221433718,1749499,11727,11727,105 Bolton Rd,,Station,-36.91910222,174.69363083,,School Bus
174.784099999820569,-36.883203888339942,1749500,11749,11749,Market Rd and Mt St John,,Station,-36.88320389,174.7841,,School Bus
174.776719999593922,-36.88520972106609,1749501,11761,11761,Ranfurly and Manukau Rd,,Station,-36.88520972,174.77672,,School Bus
174.79932916642997,-36.886409443634065,1749502,11816,11816,70 St Vincent Ave,,Station,-36.88640944,174.79932917,,School Bus
174.77764166621472,-36.887319166164801,1749503,11817,11817,137 Market Opp St Cuthberts,,Station,-36.88731917,174.77764167,,School Bus
174.786679999783559,-36.924945832778072,1749504,11818,11818,64 Princes St,,Station,-36.92494583,174.78668,,School Bus
174.802138333224377,-36.864303332306385,1749505,11834,11834,St Kentigern Bus Bay,,Station,-36.86430333,174.80213833,,School Bus
174.800549166451418,-36.864248332870062,1749506,11835,11835,St Kentigern Bus Bay,,Station,-36.86424833,174.80054917,,School Bus
174.719104166447096,-36.866099721085462,1749507,11839,11839,Motions Rd by Passadena School,,Station,-36.86609972,174.71910417,,School Bus
175.028767222274752,-36.798884720917862,1749508,11844,11844,Waiheke Schools,,Station,-36.79888472,175.02876722,,School Bus
174.627289999857851,-36.832659443479507,1749509,21025,21025,Royal Rd and Windmore,,Station,-36.83265944,174.62729,,School Bus
174.630600000275109,-36.831941388166598,1749510,21026,21026,Royal Rd and Backhurst,,Station,-36.83194139,174.6306,,School Bus
174.621870000022597,-36.833102221334819,1749511,21033,21033,Royal Rd/Royal Heights Shopping Centre,,Station,-36.83310222,174.62187,,School Bus
174.607256111427546,-36.836232221238518,1749512,21044,21044,Triangle Rd and McClintock,,Station,-36.83623222,174.60725611,,School Bus
174.608560000318505,-36.844426387915995,1749513,21057,21057,Waimumu Rd and Don Buck,,Station,-36.84442639,174.60856,,School Bus
174.622370000028212,-36.857852221752374,1749514,21107,21107,Rathgar Rd and Universal,,Station,-36.85785222,174.62237,,School Bus
174.62195999972576,-36.860887220969204,1749515,21108,21108,Rathgar Rd and Larissa,,Station,-36.86088722,174.62196,,School Bus
174.62086999987477,-36.868934443389207,1749516,21126,21126,Rathgar Rd near St Dominics,,Station,-36.86893444,174.62087,,School Bus
174.614979999468602,-36.900577498805241,1749517,21238,21238,Forest Hill Rd and Pine,,Station,-36.9005775,174.61498,,School Bus
174.610799999503314,-36.905209443441038,1749518,21239,21239,Forest Hill Rd and Holdens,,Station,-36.90520944,174.6108,,School Bus
174.602030000059358,-36.914832499139173,1749519,21240,21240,Forest Hill Rd and Kellys,,Station,-36.9148325,174.60203,,School Bus
174.583549999915931,-36.931053332422799,1749520,21242,21242,West Coast Rd and Tui,,Station,-36.93105333,174.58355,,School Bus
174.582735832910629,-36.924858888003797,1749521,21243,21243,324 and 307 Forest Hill Rd,,Station,-36.92485889,174.58273583,,School Bus
174.585540000090987,-36.920100276467743,1749522,21244,21244,276 Forest Hill Rd,,Station,-36.92010028,174.58554,,School Bus
174.588179999725128,-36.917717498818803,1749523,21245,21245,253 Forest Hill Rd,,Station,-36.9177175,174.58818,,School Bus
174.593220000066111,-36.917020276954595,1749524,21246,21246,231 to Opp 235 Forrest Hill Rd,,Station,-36.91702028,174.59322,,School Bus
174.589469999647719,-36.93213638805527,1749525,21247,21247,West Coast Rd and Raroa,,Station,-36.93213639,174.58947,,School Bus
174.592752499626073,-36.930451665363996,1749526,21248,21248,West Coast Rd and Rimu,,Station,-36.93045167,174.5927525,,School Bus
174.594366111549448,-36.928396943318539,1749527,21249,21249,776 to 813 West Coast Rd,,Station,-36.92839694,174.59436611,,School Bus
174.598145277992614,-36.925702221308967,1749528,21251,21251,West Coast Rd and Kauri Loop (South),,Station,-36.92570222,174.59814528,,School Bus
174.599749999588539,-36.923771387625365,1749529,21252,21252,714 to 757 West Coast Rd,,Station,-36.92377139,174.59975,,School Bus
174.602540000217545,-36.922368332357195,1749530,21254,21254,West Coast Rd and Kauri Loop (North),,Station,-36.92236833,174.60254,,School Bus
174.604470000063401,-36.920978332071144,1749531,21255,21255,Opp 676 to 680 West Coast Rd,,Station,-36.92097833,174.60447,,School Bus
174.607930000199815,-36.918519443889807,1749532,21257,21257,West Coast Rd and Kellys,,Station,-36.91851944,174.60793,,School Bus
174.611380000419956,-36.91909833247189,1749533,21258,21258,West Coast Rd and Parker,,Station,-36.91909833,174.61138,,School Bus
174.615000000107358,-36.915708332396491,1749534,21259,21259,West Coast Rd and Carter,,Station,-36.91570833,174.615,,School Bus
174.62075999975869,-36.911926388115376,1749535,21260,21260,West Coast Rd and Shaw,,Station,-36.91192639,174.62076,,School Bus
174.627289999906253,-36.90850027693844,1749536,21261,21261,West Coast Rd and Glengarry,,Station,-36.90850028,174.62729,,School Bus
174.644030000111769,-36.893895276519032,1749537,21276,21276,View Rd and Great North,,Station,-36.89389528,174.64403,,School Bus
174.65313999975271,-36.892384165946062,1749538,21287,21287,Phelps Pl and Farquhar,,Station,-36.89238417,174.65314,,School Bus
174.650769999448158,-36.895900276636709,1749539,21290,21290,Hepburn Rd and Farquhar,,Station,-36.89590028,174.65077,,School Bus
174.637483888811516,-36.908992221447249,1749540,21322,21322,West Coast Rd and Waikaukau,,Station,-36.90899222,174.63748389,,School Bus
174.6399699994831,-36.90876527714213,1749541,21323,21323,West Coast Rd and Kamara,,Station,-36.90876528,174.63997,,School Bus
174.654050000410535,-36.926790276843576,1749542,21348,21348,Kaurilands Rd/Kaurilands Shops,,Station,-36.92679028,174.65405,,School Bus
174.656330000074632,-36.912135277088638,1749543,21362,21362,West Coast Rd and Janet Clews,,Station,-36.91213528,174.65633,,School Bus
174.656139999467484,-36.939988054620351,1749544,21392,21392,Park Rd/Soldiers Memorial Church,,Station,-36.93998806,174.65614,,School Bus
174.663170000492414,-36.949720277102301,1749545,21396,21396,Tanekaha and Miha,,Station,-36.94972028,174.66317,,School Bus
174.660130000278656,-36.94726222140104,1749546,21397,21397,22 to 33 Tanekaha Rd,,Station,-36.94726222,174.66013,,School Bus
174.659760000317192,-36.945366387893579,1749547,21398,21398,5 to opp 5 Tanekaha Rd,,Station,-36.94536639,174.65976,,School Bus
174.680209999671888,-36.926011110531839,1749548,21451,21451,Golf Rd/Taupo St,,Station,-36.92601111,174.68021,,School Bus
174.6492555553844,-36.919651109799055,1749549,21467,21467,Glengarry Rd and Glendale,,Station,-36.91965111,174.64925556,,School Bus
174.643920000445121,-36.782580277300404,1749550,21505,21505,Kauri Rd and Puriri/Kingsway,,Station,-36.78258028,174.64392,,School Bus
174.628339999702263,-36.81705027727017,1749551,21524,21524,25 Luckens Rd,,Station,-36.81705028,174.62834,,School Bus
174.629079999457588,-36.817949165376461,1749552,21525,21525,Luckens Rd and Lagoon,,Station,-36.81794917,174.62908,,School Bus
174.624880000498393,-36.823755276691607,1749553,21529,21529,Moire Rd and Oreil Ave,,Station,-36.82375528,174.62488,,School Bus
174.624079999782879,-36.826300276977435,1749554,21540,21540,76 to opp 78 Moire Rd,,Station,-36.82630028,174.62408,,School Bus
174.612180000393749,-36.830987221110703,1749555,21543,21543,64 to 75 Royal Rd,,Station,-36.83098722,174.61218,,School Bus
174.625239999544249,-36.833510276739702,1749556,21544,21544,211 Royal Rd,,Station,-36.83351028,174.62524,,School Bus
174.622979999461506,-36.86672027726329,1749557,21557,21557,Liston Colllege,,Station,-36.86672028,174.62298,,School Bus
174.612626666363269,-36.903476666177156,1749558,21560,21560,119 to 126 Forest Hill Rd,,Station,-36.90347667,174.61262667,,School Bus
174.609130000129369,-36.90949833256186,1749559,21561,21561,185 to 170 Forest Hill Rd,,Station,-36.90949833,174.60913,,School Bus
174.606660000458817,-36.91188749936606,1749560,21562,21562,191 Forest Hill Rd,,Station,-36.9118875,174.60666,,School Bus
174.605199999809798,-36.91319833287529,1749561,21564,21564,198 to 207 Forest Hill Rd,,Station,-36.91319833,174.6052,,School Bus
174.617403333065653,-36.913383332034726,1749562,21565,21565,558 West Coast Rd,,Station,-36.91338333,174.61740333,,School Bus
174.624620000420919,-36.90949722108968,1749563,21566,21566,508 to 515 West Coast Rd,,Station,-36.90949722,174.62462,,School Bus
174.646960000117758,-36.85061638821103,1749564,21569,21569,Rutherford High School,,Station,-36.85061639,174.64696,,School Bus
174.653091943924096,-36.881152221191734,1749565,21783,21783,Tirimoana Rd and Arohanui Special School,,Station,-36.88115222,174.65309194,,School Bus
174.581289722497871,-36.930347776884048,1749566,21801,21801,Forest Hill Rd and West Coast,,Station,-36.93034778,174.58128972,,School Bus
174.684379999656215,-36.917158054539051,1749567,21809,21809,Astley Ave Near Islington,,Station,-36.91715806,174.68438,,School Bus
174.654910000130627,-36.938177221466177,1749568,21814,21814,Titirangi Rd near Huia,,Station,-36.93817722,174.65491,,School Bus
174.636400000284425,-36.909244165916391,1749569,21819,21819,West Coast Rd and Glen,,Station,-36.90924417,174.6364,,School Bus
174.614188333189617,-36.917108332456948,1749570,21828,21828,West Coast Rd Near Carter,,Station,-36.91710833,174.61418833,,School Bus
174.603929999731918,-36.835087499011031,1749571,21842,21842,Triangle Rd and Massey West Shops,,Station,-36.8350875,174.60393,,School Bus
174.621850000283018,-36.83121916571011,1749572,21844,21844,Moire near Holmes,,Station,-36.83121917,174.62185,,School Bus
174.63624638938586,-36.887183610145279,1749573,21852,21852,Holy Cross School,,Station,-36.88718361,174.63624639,,School Bus
174.621221110873506,-36.913416665636788,1749574,21863,21863,Oratia Primary,,Station,-36.91341667,174.62122111,,School Bus
174.816020000507649,-36.858702776436822,1749575,31027,31027,Grace St and Rautara,,Station,-36.85870278,174.81602,,School Bus
174.83716055596625,-36.86167416607222,1749576,31050,31050,Selwyn College Bus Bay,,Station,-36.86167417,174.83716056,,School Bus
174.841330000550187,-36.862949721022765,1749577,31053,31053,Selwyn College,,Station,-36.86294972,174.84133,,School Bus
174.849980000219176,-36.852832499432552,1749578,31058,31058,Speight Road near St Ignatius School,,Station,-36.8528325,174.84998,,School Bus
174.866360000036195,-36.878607498986838,1749579,31125,31125,Taniwha St and Elstree,,Station,-36.8786075,174.86636,,School Bus
174.854910000014087,-36.879787498881818,1749580,31340,31340,Apirana Ave Outside Mcdonalds,,Station,-36.8797875,174.85491,,School Bus
174.842079999526788,-36.877042499521671,1749581,31349,31349,St Johns,,Station,-36.8770425,174.84208,,School Bus
174.834298611440005,-36.874419721676496,1749582,31380,31380,Norman Lesser Dr and Pyatt,,Station,-36.87441972,174.83429861,,School Bus
174.820259444594569,-36.886126943906284,1749583,31387,31387,Grand Dr and Abbotts,,Station,-36.88612694,174.82025944,,School Bus
174.810570000141468,-36.888150554957626,1749584,31397,31397,Ladies Mile and Abbotts,,Station,-36.88815056,174.81057,,School Bus
174.805980000390491,-36.886316665360454,1749585,31398,31398,Peach Parade and Grand View,,Station,-36.88631667,174.80598,,School Bus
174.795936667121509,-36.883478332630617,1749586,31403,31403,Clonbern Rd and Ohinerau,,Station,-36.88347833,174.79593667,,School Bus
174.792755833824117,-36.881209443546645,1749587,31411,31411,Remuera Primary School,,Station,-36.88120944,174.79275583,,School Bus
174.800180000258479,-36.865512777089876,1749588,31428,31428,Victoria Ave Near Baradene College,,Station,-36.86551278,174.80018,,School Bus
174.810419999572076,-36.87099166606879,1749589,31447,31447,Upland Rd and Dell,,Station,-36.87099167,174.81042,,School Bus
174.826320000022548,-36.907631665712117,1749590,31492,31492,Penrose Rd and Bailey,,Station,-36.90763167,174.82632,,School Bus
174.823969999825124,-36.907626665705926,1749591,31493,31493,Penrose Rd and Rydal,,Station,-36.90762667,174.82397,,School Bus
174.850255555416794,-36.921619165864598,1749592,31527,31527,Carbine Rd/Gabador Pl,,Station,-36.92161917,174.85025556,,School Bus
174.872560000497941,-36.91276749935011,1749593,31562,31562,Aylesbury St and Pennell,,Station,-36.9127675,174.87256,,School Bus
174.891253611039843,-36.896561943735037,1749594,31572,31572,Butley Drive/Farm Cove Intermediate,,Station,-36.89656194,174.89125361,,School Bus
174.910650000112014,-36.882464165829127,1749595,31585,31585,Bucklands Beach Intermediate School,,Station,-36.88246417,174.91065,,School Bus
174.914100278314379,-36.882399721004255,1749596,31588,31588,Macleans College,,Station,-36.88239972,174.91410028,,School Bus
174.92879999995219,-36.895706110237924,1749597,31609,31609,Wellington St and Waterloo,,Station,-36.89570611,174.9288,,School Bus
174.925594444492958,-36.898331665665715,1749598,31610,31610,Owairoa School,,Station,-36.89833167,174.92559444,,School Bus
174.918313889345256,-36.899796109972257,1749599,31637,31637,Howick Intermediate School Grounds,,Station,-36.89979611,174.91831389,,School Bus
174.924260000440142,-36.905377221695481,1749600,31652,31652,Wood Ave and Union,,Station,-36.90537722,174.92426,,School Bus
174.924021944613997,-36.907261943748729,1749601,31653,31653,Kyeemagh St and Andrew,,Station,-36.90726194,174.92402194,,School Bus
174.922716666512429,-36.912009443410199,1749602,31656,31656,Botany Downs School,,Station,-36.91200944,174.92271667,,School Bus
174.915979444902405,-36.905397777303143,1749603,31662,31662,Lexington Dr and Gosford,,Station,-36.90539778,174.91597944,,School Bus
174.925959999758078,-36.917966110004691,1749604,31687,31687,Orangewood Dr and Crescent Hills,,Station,-36.91796611,174.92596,,School Bus
174.922960000404714,-36.91938027664974,1749605,31688,31688,Star Of The Sea School,,Station,-36.91938028,174.92296,,School Bus
174.908730000153213,-36.925536387744579,1749606,31697,31697,Golfland Dr/Bard Pl,,Station,-36.92553639,174.90873,,School Bus
174.908843611504921,-36.919905554520703,1749607,31698,31698,Golfland Dr and The Green,,Station,-36.91990556,174.90884361,,School Bus
174.922010000133014,-36.925932221587821,1749608,31703,31703,Kilkenny Dr and Annalong,,Station,-36.92593222,174.92201,,School Bus
174.925109999898751,-36.930924165480022,1749609,31704,31704,Westerham Dr and Drumquin,,Station,-36.93092417,174.92511,,School Bus
174.939507222058495,-36.906559166032196,1749610,31715,31715,Howick College Bus Bay,,Station,-36.90655917,174.93950722,,School Bus
